id,exp_id,recv_utc,dev,fw,seq,t_us,ev,b_flash,b_from,b_patch,calls_r,calls_w,err,flash_kBps,force_full,fw_to,goodput_kBps,heap_free,heap_min,heap_min_during,http,is_delta,ok,part,prev_boot_marker,reset_reason,rssi,rtt_ms,t_app_ms,t_apply_wall_ms,t_boot_app_ms,t_connect_ms,t_decrypt,t_downtime_ms,t_finalize_ms,t_flash,t_from_read,t_http,t_reboot_ms,t_seek,t_total_ms,t_unaccounted_ms,update
896,MN_FULL,1781389339.434151,esp32-A,s2-mn1-full,12,90030453,ota_summary,955616,0,955616,0,467,0,450.13,,,25.18,,,140280,,0,1,,,,-68,,,40376,60,1578,298,1146828.6,693,2123,0,37948,1146768.6,0,43775,7,
897,MN_FULL,1781389339.5011687,esp32-A,s2-mn1-full,13,90059959,heartbeat,,,,,,,,,,,150532,140280,,,,,,,,,,,,,,,,,,,,,,,,
898,MN_FULL,1781389339.5356913,esp32-A,s2-mn1-full,14,90070992,ota_reboot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
899,MN_FULL,1781389343.2341866,esp32-A,s2-base-full,0,60963,boot,,,,,,,,,,,,,,,,,ota_1,1,3,,,60,,,,,,,,,,,,,,
900,MN_FULL,1781389363.3318574,esp32-A,s2-base-full,1,10059929,heartbeat,,,,,,,,,,,213948,210024,,,,,,,,,,,,,,,,,,,,,,,,
901,MN_FULL,1781389366.2868788,esp32-A,s2-base-full,2,12844799,ota_check,,,,,,,,,,,212012,,,200,0,,,,,-68,2622,,,,,,,,,,,,,,,0
902,MN_FULL,1781389366.306002,esp32-A,s2-base-full,3,20059915,heartbeat,,,,,,,,,,,212676,159140,,,,,,,,,,,,,,,,,,,,,,,,
903,MN_FULL,1781389373.2292545,esp32-A,s2-base-full,4,30059851,heartbeat,,,,,,,,,,,212676,159140,,,,,,,,,,,,,,,,,,,,,,,,
904,MN_FULL,1781389383.2298477,esp32-A,s2-base-full,5,40059863,heartbeat,,,,,,,,,,,212676,159140,,,,,,,,,,,,,,,,,,,,,,,,
905,MN_FULL,1781389389.4111664,esp32-A,s2-base-full,6,46236623,ota_check,,,,,,,,,,,210452,,,200,0,,,,,-68,2383,,,,,,,,,,,,,,,1
906,MN_FULL,1781389389.4342659,esp32-A,s2-base-full,7,46248640,ota_start,,,,,,,,1,s2-mn1-full,,,158676,,,0,,,,,-68,,,,,,,,,,,,,,,,
907,MN_FULL,1781389393.230812,esp32-A,s2-base-full,8,50059852,heartbeat,,,,,,,,,,,148460,141532,,,,,,,,,,,,,,,,,,,,,,,,
908,MN_FULL,1781389403.2335143,esp32-A,s2-base-full,9,60059972,heartbeat,,,,,,,,,,,148460,139664,,,,,,,,,,,,,,,,,,,,,,,,
909,MN_FULL,1781389413.2334464,esp32-A,s2-base-full,10,70059947,heartbeat,,,,,,,,,,,148460,139664,,,,,,,,,,,,,,,,,,,,,,,,
910,MN_FULL,1781389423.2333086,esp32-A,s2-base-full,11,80059671,heartbeat,,,,,,,,,,,146792,139664,,,,,,,,,,,,,,,,,,,,,,,,
911,MN_FULL,1781389432.0152028,esp32-A,s2-base-full,12,88789641,ota_summary,955696,0,955696,0,467,0,414.98,,,26.09,,,139664,,0,1,,,,-68,,,39250,61,1455,307,1236417.8,687,2303,0,36633,1236356.8,0,42540,7,
912,MN_FULL,1781389432.0262659,esp32-A,s2-base-full,13,88830997,ota_reboot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
913,MN_FULL,1781389432.8223124,esp32-A,s2-mn1-full,0,61138,boot,,,,,,,,,,,,,,,,,ota_0,1,3,,,61,,,,,,,,,,,,,,
914,MN_FULL,1781389452.9154005,esp32-A,s2-mn1-full,1,10059972,heartbeat,,,,,,,,,,,214060,210136,,,,,,,,,,,,,,,,,,,,,,,,
915,MN_FULL,1781389456.2554424,esp32-A,s2-mn1-full,2,12445916,ota_check,,,,,,,,,,,212132,,,200,0,,,,,-67,2173,,,,,,,,,,,,,,,0
916,MN_FULL,1781389456.2673275,esp32-A,s2-mn1-full,3,20059954,heartbeat,,,,,,,,,,,212780,159240,,,,,,,,,,,,,,,,,,,,,,,,
917,MN_FULL,1781389462.8175268,esp32-A,s2-mn1-full,4,30059878,heartbeat,,,,,,,,,,,212780,159240,,,,,,,,,,,,,,,,,,,,,,,,
918,MN_FULL,1781389472.818563,esp32-A,s2-mn1-full,5,40060356,heartbeat,,,,,,,,,,,212780,159240,,,,,,,,,,,,,,,,,,,,,,,,
919,MN_FULL,1781389478.4815707,esp32-A,s2-mn1-full,6,45719837,ota_check,,,,,,,,,,,210192,,,200,0,,,,,-66,2266,,,,,,,,,,,,,,,1
920,MN_FULL,1781389478.5037415,esp32-A,s2-mn1-full,7,45731835,ota_start,,,,,,,,1,s2-base-full,,,158596,,,0,,,,,-66,,,,,,,,,,,,,,,,
921,MN_FULL,1781389482.8221405,esp32-A,s2-mn1-full,8,50060096,heartbeat,,,,,,,,,,,148588,141168,,,,,,,,,,,,,,,,,,,,,,,,
922,MN_FULL,1781389492.819061,esp32-A,s2-mn1-full,9,60060025,heartbeat,,,,,,,,,,,148588,139732,,,,,,,,,,,,,,,,,,,,,,,,
923,MN_FULL,1781389502.819329,esp32-A,s2-mn1-full,10,70060388,heartbeat,,,,,,,,,,,148516,139732,,,,,,,,,,,,,,,,,,,,,,,,
924,MN_FULL,1781389512.8197079,esp32-A,s2-mn1-full,11,80060048,heartbeat,,,,,,,,,,,148612,139732,,,,,,,,,,,,,,,,,,,,,,,,
925,MN_FULL,1781389518.0634003,esp32-A,s2-mn1-full,12,85279158,ota_summary,955616,0,955616,0,467,0,453.76,,,28.5,,,139732,,0,1,,,,-66,,,35946,60,1806,303,1325486.4,682,2106,0,33530,1325426.4,0,39547,7,
926,MN_FULL,1781389518.0773668,esp32-A,s2-mn1-full,13,85311396,ota_reboot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
927,MN_FULL,1781389521.892006,esp32-A,s2-base-full,0,60959,boot,,,,,,,,,,,,,,,,,ota_1,1,3,,,60,,,,,,,,,,,,,,
928,MN_FULL,1781389542.0610118,esp32-A,s2-base-full,1,10059926,heartbeat,,,,,,,,,,,213940,210020,,,,,,,,,,,,,,,,,,,,,,,,
929,MN_FULL,1781389545.6607053,esp32-A,s2-base-full,2,12608154,ota_check,,,,,,,,,,,211892,,,200,0,,,,,-68,2365,,,,,,,,,,,,,,,0
930,MN_FULL,1781389545.6801188,esp32-A,s2-base-full,3,20059918,heartbeat,,,,,,,,,,,212676,159132,,,,,,,,,,,,,,,,,,,,,,,,
931,MN_FULL,1781389551.8918989,esp32-A,s2-base-full,4,30059855,heartbeat,,,,,,,,,,,212676,159132,,,,,,,,,,,,,,,,,,,,,,,,
932,MN_FULL,1781389561.8849084,esp32-A,s2-base-full,5,40059855,heartbeat,,,,,,,,,,,212676,159132,,,,,,,,,,,,,,,,,,,,,,,,
933,MN_FULL,1781389567.7826807,esp32-A,s2-base-full,6,45952848,ota_check,,,,,,,,,,,210076,,,200,0,,,,,-68,2339,,,,,,,,,,,,,,,1
934,MN_FULL,1781389567.804059,esp32-A,s2-base-full,7,45964829,ota_start,,,,,,,,1,s2-mn1-full,,,158456,,,0,,,,,-68,,,,,,,,,,,,,,,,
935,MN_FULL,1781389571.8850543,esp32-A,s2-base-full,8,50059931,heartbeat,,,,,,,,,,,148404,141704,,,,,,,,,,,,,,,,,,,,,,,,
936,MN_FULL,1781389581.8958302,esp32-A,s2-base-full,9,60059975,heartbeat,,,,,,,,,,,148404,140840,,,,,,,,,,,,,,,,,,,,,,,,
937,MN_FULL,1781389591.8868496,esp32-A,s2-base-full,10,70059911,heartbeat,,,,,,,,,,,145172,140384,,,,,,,,,,,,,,,,,,,,,,,,
938,MN_FULL,1781389601.8865292,esp32-A,s2-base-full,11,80059954,heartbeat,,,,,,,,,,,148424,139668,,,,,,,,,,,,,,,,,,,,,,,,
939,MN_FULL,1781389611.8858728,esp32-A,s2-base-full,12,90059886,heartbeat,,,,,,,,,,,148424,139668,,,,,,,,,,,,,,,,,,,,,,,,
940,MN_FULL,1781389619.0688863,esp32-A,s2-base-full,13,97219448,ota_summary,955696,0,955696,0,467,0,405.47,,,21.26,,,139668,,0,1,,,,-68,,,47621,61,1813,300,1423492.1,675,2357,0,44958,1423431.1,0,51254,6,
941,MN_FULL,1781389619.0924528,esp32-A,s2-base-full,14,97250948,ota_reboot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
942,MN_FULL,1781389619.8966355,esp32-A,s2-mn1-full,0,61088,boot,,,,,,,,,,,,,,,,,ota_0,1,3,,,61,,,,,,,,,,,,,,
943,MN_FULL,1781389640.0121467,esp32-A,s2-mn1-full,1,10059971,heartbeat,,,,,,,,,,,213960,210060,,,,,,,,,,,,,,,,,,,,,,,,
944,MN_FULL,1781389644.6476307,esp32-A,s2-mn1-full,2,12681477,ota_check,,,,,,,,,,,212032,,,200,0,,,,,-67,2459,,,,,,,,,,,,,,,0
945,MN_FULL,1781389644.661255,esp32-A,s2-mn1-full,3,20059952,heartbeat,,,,,,,,,,,212680,159160,,,,,,,,,,,,,,,,,,,,,,,,
946,MN_FULL,1781389649.8917766,esp32-A,s2-mn1-full,4,30059868,heartbeat,,,,,,,,,,,212680,159160,,,,,,,,,,,,,,,,,,,,,,,,
947,MN_FULL,1781389659.8941197,esp32-A,s2-mn1-full,5,40059868,heartbeat,,,,,,,,,,,212680,159160,,,,,,,,,,,,,,,,,,,,,,,,
948,MN_FULL,1781389665.9800286,esp32-A,s2-mn1-full,6,46143248,ota_check,,,,,,,,,,,210276,,,200,0,,,,,-67,2450,,,,,,,,,,,,,,,1
949,MN_FULL,1781389666.0042744,esp32-A,s2-mn1-full,7,46155733,ota_start,,,,,,,,1,s2-base-full,,,158620,,,0,,,,,-67,,,,,,,,,,,,,,,,
950,MN_FULL,1781389669.892303,esp32-A,s2-mn1-full,8,50060008,heartbeat,,,,,,,,,,,148480,141436,,,,,,,,,,,,,,,,,,,,,,,,
951,MN_FULL,1781389679.8954487,esp32-A,s2-mn1-full,9,60060004,heartbeat,,,,,,,,,,,144764,140468,,,,,,,,,,,,,,,,,,,,,,,,
952,MN_FULL,1781389689.896164,esp32-A,s2-mn1-full,10,70059892,heartbeat,,,,,,,,,,,145120,139716,,,,,,,,,,,,,,,,,,,,,,,,
953,MN_FULL,1781389699.8927631,esp32-A,s2-mn1-full,11,80059984,heartbeat,,,,,,,,,,,148500,139716,,,,,,,,,,,,,,,,,,,,,,,,
954,MN_FULL,1781389709.8947532,esp32-A,s2-mn1-full,12,90061908,heartbeat,,,,,,,,,,,142276,139716,,,,,,,,,,,,,,,,,,,,,,,,
955,MN_FULL,1781389711.2748916,esp32-A,s2-mn1-full,13,91419030,ota_summary,955616,0,955616,0,467,0,457.23,,,24.22,,,139716,,0,1,,,,-67,,,41857,60,1613,303,1518675.2,681,2090,0,39457,1518615.2,0,45263,7,
956,MN_FULL,1781389711.287724,esp32-A,s2-mn1-full,14,91450424,ota_reboot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
957,MN_FULL,1781389715.0807605,esp32-A,s2-base-full,0,60806,boot,,,,,,,,,,,,,,,,,ota_1,1,3,,,60,,,,,,,,,,,,,,
958,MN_FULL,1781389735.1779387,esp32-A,s2-base-full,1,10059935,heartbeat,,,,,,,,,,,213948,210024,,,,,,,,,,,,,,,,,,,,,,,,
959,MN_FULL,1781389737.9552453,esp32-A,s2-base-full,2,12807550,ota_check,,,,,,,,,,,212024,,,200,0,,,,,-68,2585,,,,,,,,,,,,,,,0
960,MN_FULL,1781389737.9760365,esp32-A,s2-base-full,3,20059931,heartbeat,,,,,,,,,,,212680,159012,,,,,,,,,,,,,,,,,,,,,,,,
961,MN_FULL,1781389745.086827,esp32-A,s2-base-full,4,30059855,heartbeat,,,,,,,,,,,212680,159012,,,,,,,,,,,,,,,,,,,,,,,,
962,MN_FULL,1781389755.0793295,esp32-A,s2-base-full,5,40059855,heartbeat,,,,,,,,,,,212680,159012,,,,,,,,,,,,,,,,,,,,,,,,
963,MN_FULL,1781389761.1425278,esp32-A,s2-base-full,6,46119283,ota_check,,,,,,,,,,,210088,,,200,0,,,,,-68,2306,,,,,,,,,,,,,,,1
964,MN_FULL,1781389761.165406,esp32-A,s2-base-full,7,46131275,ota_start,,,,,,,,1,s2-mn1-full,,,158468,,,0,,,,,-68,,,,,,,,,,,,,,,,
965,MN_FULL,1781389765.0801413,esp32-A,s2-base-full,8,50059903,heartbeat,,,,,,,,,,,148444,141220,,,,,,,,,,,,,,,,,,,,,,,,
966,MN_FULL,1781389775.0801306,esp32-A,s2-base-full,9,60059876,heartbeat,,,,,,,,,,,148440,140448,,,,,,,,,,,,,,,,,,,,,,,,
967,MN_FULL,1781389785.0787563,esp32-A,s2-base-full,10,70059864,heartbeat,,,,,,,,,,,148444,139684,,,,,,,,,,,,,,,,,,,,,,,,
968,MN_FULL,1781389795.0861742,esp32-A,s2-base-full,11,80059855,heartbeat,,,,,,,,,,,148464,139684,,,,,,,,,,,,,,,,,,,,,,,,
969,MN_FULL,1781389804.771075,esp32-A,s2-base-full,12,89728969,ota_summary,955696,0,955696,0,467,0,419.72,,,25.37,,,139260,,0,1,,,,-68,,,40256,56,1503,304,94343.2,680,2277,0,37667,94287.2,0,43597,8,
970,MN_FULL,1781389804.7842069,esp32-A,s2-base-full,13,89760451,ota_reboot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
971,MN_FULL,1781389805.5749087,esp32-A,s2-mn1-full,0,57028,boot,,,,,,,,,,,,,,,,,ota_0,1,3,,,56,,,,,,,,,,,,,,
972,MN_FULL,1781389825.7291112,esp32-A,s2-mn1-full,1,10059984,heartbeat,,,,,,,,,,,213952,210024,,,,,,,,,,,,,,,,,,,,,,,,
973,MN_FULL,1781389830.2876384,esp32-A,s2-mn1-full,2,12944272,ota_check,,,,,,,,,,,212016,,,200,0,,,,,-68,2721,,,,,,,,,,,,,,,0
974,MN_FULL,1781389830.2994375,esp32-A,s2-mn1-full,3,20059958,heartbeat,,,,,,,,,,,212660,159120,,,,,,,,,,,,,,,,,,,,,,,,
975,MN_FULL,1781389835.5765147,esp32-A,s2-mn1-full,4,30059890,heartbeat,,,,,,,,,,,212660,159120,,,,,,,,,,,,,,,,,,,,,,,,
976,MN_FULL,1781389845.5745633,esp32-A,s2-mn1-full,5,40059882,heartbeat,,,,,,,,,,,212660,159120,,,,,,,,,,,,,,,,,,,,,,,,
977,MN_FULL,1781389851.7779405,esp32-A,s2-mn1-full,6,46247363,ota_check,,,,,,,,,,,210256,,,200,0,,,,,-68,2294,,,,,,,,,,,,,,,1
978,MN_FULL,1781389851.792477,esp32-A,s2-mn1-full,7,46259352,ota_start,,,,,,,,1,s2-base-full,,,158644,,,0,,,,,-68,,,,,,,,,,,,,,,,
979,MN_FULL,1781389855.574899,esp32-A,s2-mn1-full,8,50060010,heartbeat,,,,,,,,,,,148416,140848,,,,,,,,,,,,,,,,,,,,,,,,
980,MN_FULL,1781389865.575061,esp32-A,s2-mn1-full,9,60060014,heartbeat,,,,,,,,,,,148416,139340,,,,,,,,,,,,,,,,,,,,,,,,
981,MN_FULL,1781389875.5796072,esp32-A,s2-mn1-full,10,70060026,heartbeat,,,,,,,,,,,148416,139340,,,,,,,,,,,,,,,,,,,,,,,,
982,MN_FULL,1781389885.5791626,esp32-A,s2-mn1-full,11,80060030,heartbeat,,,,,,,,,,,148444,139340,,,,,,,,,,,,,,,,,,,,,,,,
983,MN_FULL,1781389892.3142178,esp32-A,s2-mn1-full,12,86775002,ota_summary,955616,0,955616,0,467,0,445.72,,,27.54,,,139340,,0,1,,,,-68,,,37156,60,1576,302,184894.9,678,2144,0,34702,184834.9,0,40515,8,
984,MN_FULL,1781389892.3324015,esp32-A,s2-mn1-full,13,86810519,ota_reboot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
985,MN_FULL,1781389896.1226113,esp32-A,s2-base-full,0,60116,boot,,,,,,,,,,,,,,,,,ota_1,1,3,,,60,,,,,,,,,,,,,,
